clean_name,agency_num,exemption_level,total_billed,av,eav,nonTIF_EAV_post_exemps,TIF_increment_EAV,Exempt_EAV,Total_EAV,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,pin_count,tax_rate_current,nonTIF_EAV_pre_exemps,taxrate_new,taxrate_change
Robbins,031100000,20000,6377575.86,19033527,57152165,39854829.81927883,2556521.3408935135,27523239.572714522,69934590.73288687,5967279.75,410296.11,4126924.4526308323,8583593.77,6377575.86,5653,0.14972538528099472,67378069.39199334,0.08856412485319894,0.06116126042779578
Rolling Meadows,031110000,20000,87646260.29,334550780,1004555509,756069476.003255,38883372.039891616,217496093.97169152,1012448942.0148381,83378794.94,4267465.35,24207257.26267834,110986860.86,87646260.29,9406,0.11027927668864261,973565569.9749465,0.08564271119627376,0.024636565492368853
Roselle,031120000,20000,8680576.87,38944190,116937721,80839700.93099387,1925775.500983491,34633142.61094436,117398619.04292172,8478004.66,202572.21,3629203.0501878522,12261388.93,8680576.87,1452,0.10487427046813258,115472843.54193823,0.0734199002982108,0.03145437016992178
Rosemont,031130000,20000,91679644.57000001,287796410,864166281,609052442.232263,237213054.47166035,18323768.748228505,864589265.4521518,63562968.6,28116675.97,1850581.4129085017,93487620.44,91679644.57000001,1474,0.10436370366898583,627376210.9804915,0.10131555434762335,0.0030481493213624783
Sauk Village,031140000,20000,16397535.57,43605069,130850752,59133896.53643697,40265566.97638279,54318905.8848991,153718369.39771885,10119899.98,6277635.59,9327157.349229982,21768015.79,16397535.57,3498,0.1711353482983207,113452802.42133607,0.08919920675398707,0.08193614154433362
Schaumburg,031150000,20000,352145323.2,1378218880,4138356247,3288615349.5163565,194203885.10671678,670801541.8284035,4153620776.4514766,332521553.52,19623769.68,68012018.03995813,418610948.65000004,352145323.2,28479,0.1011129360473558,3959416891.34476,0.08398245566080406,0.01713048038655174
Schiller Park,031160000,20000,42531935.75,138524078,415946265,322906433.6610986,10805804.652620036,87269433.97907324,420981672.2927919,41152358.67,1379577.08,11299475.44126834,53160278.14,42531935.75,4647,0.12744360093237045,410175867.6401718,0.10032857102676028,0.02711502990561017
Skokie,031170000,20000,235319062.63,984990362,2957630373,2294500346.746393,65971385.0635481,607219622.136172,2967691353.946113,227487419.34,7831643.29,61647343.7694013,295922691.99,235319062.63,27068,0.09914464369664519,2901719968.8825655,0.07839744075221843,0.020747202944426765
South Barrington,031180000,20000,36208687.32,155638201,467244523,420080371.7328028,0,47164379.622201376,467244751.3550042,36208687.32,0,3993837.594094032,40202522.89,36208687.32,2394,0.08619466596509054,467244751.3550042,0.07749404827982602,0.00870061768526452
South Chicago Heights,031190000,20000,8309538.73,28334098,85078798,54927340.99314364,6198543.40090206,31207129.611655626,92333014.00570133,7465836.12,843702.61,4289298.607808796,11600026.98,8309538.73,2208,0.13592203782323872,86134470.60479927,0.08667651948840115,0.049245518334837576
South Holland,031200000,20000,58586561.97,166888114,501100744,283597927.55133367,16027318.668088423,216633329.8264405,516258576.04586256,55447218.35,3139343.62,42009665.12219092,97628258.42,58586561.97,9332,0.19551348216380593,500231257.3777742,0.1108431700982778,0.08467031206552814
Steger,031210000,20000,4762600.8,22895283,68731739,35715088.637640834,1856570.884267344,43948558.48345662,81520218.00536479,4528710,233890.8,5550453.66311971,8700926.58,4762600.8,3235,0.12680102927777992,79663647.12109745,0.0568478868801458,0.06995314239763412
Stickney,031220000,20000,13070664.03,54225161,162821895,97731620.67816655,9339891.583910285,58407504.457607366,165479016.7196842,12029527.4,1041136.63,7474408.345440015,20205113.31,13070664.03,2444,0.12308736227360467,156139125.13577393,0.07704364546387385,0.04604371680973082
Stone Park,031230000,20000,7162165.9,20591720,61830759,42512974.4394252,1202595.6253850893,19646948.582598303,63362518.64740859,6966984.63,195181.27,3204863.7810627855,10117806.92,7162165.9,1255,0.1638790209781002,62159923.0220235,0.1120816161167312,0.051797404861368995
Streamwood,031240000,20000,73331783.87,312123583,937203415,596251817.2929682,6792945.2087475145,339919008.35833037,942963770.860046,72477571.01,854212.86,41305503.544573165,113938799.66,73331783.87,14483,0.1215553041650323,936170825.6512985,0.07741917289462318,0.04413613127040912
Summit,031250000,20000,20382707.85,67676572,203212421,133130894.43597545,14762566.495700767,59000358.29500523,206893819.22668144,18320166.93,2062540.92,8250020.100390582,28118074.55,20382707.85,3313,0.13761018437993316,192131252.7309807,0.09535235246527864,0.04225783191465453
Thornton,031260000,20000,8800395.44,20869770,62665649,42180310.788370274,926428.5714285715,24357952.591860708,67464691.95165956,8612071.040000001,188324.4,4951310.302900942,12776235.41,8800395.44,1356,0.20417277348213553,66538263.38023098,0.12943035484389742,0.0747424186382381
Tinley Park,031270000,20000,116679715.53,478933284,1437947016,897455247.1233703,22682058.843659893,530413545.52267474,1450550851.4897048,113736245,2943470.53,68014470.99471357,182969495.81,116679715.53,20403,0.1267319405224504,1427868792.646045,0.07965454920352344,0.047077391318926964
University Park,031280000,20000,615483.77,995216,2960898,2930891.79969678,0,29999.939076292096,2960891.7387730717,615483.77,0,6186.887435703719,621670.66,615483.77,4,0.2099988031164016,2960891.738773072,0.20787108219466438,0.002127720921737214
Westchester,031290000,20000,43173766.7,222052947,666758437,451821984.651654,4157464.8703609556,212645672.38992846,668625121.9119434,42764880.03,408886.67,20735484.503041882,63725827.83,43173766.7,8196,0.09464984326287464,664467657.0415825,0.06435961115158352,0.030290232111291115
Western Springs,031300000,20000,57291655.45,282003960,846773216,705551864.1514659,8532657.343534429,132842080.39898235,846926601.8939826,56611346.68,680308.77,10666304.247942664,67945506.98,57291655.45,5519,0.08023697414233864,838393944.5504482,0.0675235634130866,0.012713410729252042
Wheeling,031310000,20000,126020528.32,433129158,1300426859,915937157.430044,112290132.67973861,285511032.8711226,1313738322.9809053,112178700.5,13841827.82,34603893.463481754,159013907.73,126020528.32,13459,0.12247423263704399,1201448190.3011665,0.09336956966232578,0.029104662974718212
Willow Springs,031320000,20000,16248859.77,77503025,232718339,150645916.2441988,12762955.145859066,70944335.8868935,234353207.27695137,14559199.16,1689660.61,7536673.022195104,23572257.49,16248859.77,3236,0.09664516319446302,221590252.1310923,0.06570324741264706,0.03094191578181596
Wilmette,031330000,20000,152393441.64,675016197,2026871158,1767078019.8004973,0,260656629.52501005,2027734649.3255074,152393441.64,0,22454412.568707023,174773742.58,152393441.64,10934,0.08624035833868002,2027734649.3255074,0.07515452857241019,0.01108582976626983
Winnetka,031340000,20000,112568127.1,468793613,1407646595,1302351279.7743087,0,105365881.49060199,1407717161.2649107,112568127.1,0,9120182.987467442,121682377.74,112568127.1,4898,0.08643453486643597,1407717161.2649107,0.07996501726160062,0.006469517604835356
Worth,031350000,20000,16873045.42,70903537,212902086,126808906.01600698,601927.0602160083,92313889.4507405,219724722.5269635,16791676.92,81368.5,12252257.437625619,28221126.4,16873045.42,4196,0.13241717358464083,219122795.46674746,0.07663135587619951,0.05578581770844132
NA,NA,20000,192309790.87,962297070,2888180969,2116007649.691203,0,800242833.6769414,2916250483.3681445,192309790.87,0,77108483.29825558,266400978.91,192309790.87,38778,0.09088331552017995,2916250483.3681445,0.06594419511176229,0.024939120408417656
Alsip,030010000,15000,75010693.72,237343504,712667700,577918558.1660941,3184916.2772794575,137616566.96054,718720041.4039135,74601844.05,408849.67,17764437.10917719,91980952.1,75010693.72,7228,0.1290871230831099,715535125.1266341,0.1042602122946754,0.024826910788434506
Arlington Heights,030020000,15000,290834066.2,1164106179,3495461492,2813167980.7946362,33891653.207292005,656854009.5026095,3503913643.5045376,287520516.96,3313549.2399999998,66997372.71684055,356970987.39,290834066.2,30015,0.10220524295843293,3470021990.297246,0.08285841350975723,0.019346829448675704
Barrington,030030000,15000,27764313.68,126052198,378496935,322310894.8705076,14921557.64424138,41357300.15278551,378589752.6675345,26527202.43,1237111.25,3405384.9958099606,31162064.1,27764313.68,2663,0.08230315156010358,363668195.02329314,0.07294342148424862,0.009359730075854958
Barrington Hills,030040000,15000,17472200.09,70117588,210269989,194315154.53050625,0,15954918.020423658,210270072.5509299,17472200.09,0,1441199.1520524903,18913398.73,17472200.09,1336,0.08991681648410482,210270072.5509299,0.08309408884504012,0.006822727639064705
Bartlett,030050000,15000,42012155.81,146764612,440624846,324982617.4265453,4296879.8383838385,112722197.66610289,442001694.931032,41480416.93,531738.88,14040618.160963465,55882461.99,42012155.81,5831,0.12763887883749866,437704815.0926482,0.09476801602289871,0.03287086281459996
Bedford Park,030060000,15000,70983455.27,184370740,553609997,462433887.3456112,85270381.95180146,6020183.167395778,553724452.4648085,61309635.41,9673819.86,874732.6142226064,71841556.77,70983455.27,1078,0.13258032572379097,468454070.513007,0.130876513342833,0.0017038123809579586
Bellwood,030070000,15000,40321317.26,124715295,374482615,196441411.2386348,36483323.95526739,150263655.34158367,383188390.53548586,34039257.05,6282060.21,26055891.82382328,64869835.88,40321317.26,6742,0.17327943652700342,346705066.58021843,0.09817928934743216,0.07510014717957127
Bensenville,030080000,15000,3051321.88,8664342,26016422,26016407.11264659,0,0,26016407.11264659,3051321.88,0,0,3051321.88,3051321.88,72,0.11728452229350111,26016407.11264659,0.11728452229350111,0
Berkeley,030090000,15000,13315970.11,45357351,136194509,85697311.04819426,5725097.954069826,45387681.37225062,136810090.3745147,12478593.14,837376.97,6588733.237690371,19814749.78,13315970.11,2452,0.14561242339310176,131084992.42044488,0.09519467415442866,0.05041774923867311
Berwyn,030100000,15000,94309702.22,332419873,998157078,643288792.9394159,33963294.146639794,325781477.9538482,1003033565.0399039,89568159.85,4741542.37,45536902.70737202,139170159.15,94309702.22,15575,0.13923475868549043,969070270.893264,0.09242689879180627,0.04680785989368416
Blue Island,030110000,15000,33043471.07,105338372,316299503,194556842.68882948,19674188.469015136,112650471.12920678,326881502.2870514,30017765.66,3025705.41,17163837.793839302,48586415.88,33043471.07,7969,0.15428789471059542,307207313.81803626,0.09771175460288682,0.0565761401077086
Bridgeview,030120000,15000,64136383.38,196682542,590578684,456240089.17877746,32469908.923089348,104142590.12188604,592852588.2237529,59672902.95,4463480.43,13531270.80103735,77373868.92,64136383.38,5302,0.13079276539992346,560382679.3006635,0.10648598744070667,0.02430677795921679
Broadview,030130000,15000,33339471.54,111760254,335582516,265903182.80177632,8413965.217619006,64064646.98049505,338381794.9998904,32327731.92,1011739.62,7931200.297532942,40931149.4,33339471.54,3306,0.12157707771440802,329967829.7822714,0.09797237488676212,0.0236047028276459
Brookfield,030140000,15000,43023288.65,169727701,509641323,339454510.5773986,5720717.03855238,165839169.80892244,511014397.4248734,42345253.92,678034.73,20847685.637526326,63701496.46,43023288.65,8821,0.12474500294007704,505293680.38632107,0.08380325257110882,0.040941750368968216
Buffalo Grove,030150000,15000,34427997.41,140786211,422738600,292548254.4291408,81630.8009802562,134915867.40581313,427545752.6359342,34418402.3,9595.11,15882357.020520175,49744619.85,34427997.41,6107,0.117650342392785,427464121.8349539,0.0805176400588986,0.03713270233388641
Burbank,030160000,15000,49728640.41,208515910,626110693,393369160.2810963,11294550.329563024,225409371.78902555,630073082.3996848,48340653.12,1387987.29,27700557.69915335,76942871.35,49728640.41,9973,0.12288877217892837,618778532.0701218,0.07812270564441931,0.044766066534509055
Burnham,030170000,15000,8766693.9,19144564,57485356,36188209.96807832,0,26026203.669836104,62214413.63791443,8766693.9,0,6281877.47127123,13904460.63,8766693.9,2090,0.2422527643045377,62214413.63791443,0.1409109784594585,0.10134178584507922
Burr Ridge,030180000,15000,30279159.72,152154638,456866929,416209848.6058534,0,40792257.48024942,457002106.0861028,30279159.72,0,2953504.505021797,33223146.43,30279159.72,2234,0.07274974348017907,457002106.0861028,0.06625606166089565,0.00649368181928342
Calumet City,030190000,15000,74496217.55,155774296,467743492,276168676.91933084,8828349.545049857,221576601.18968338,506573627.65406406,72264152.17,2232065.38,57412974.96614596,121667337.51,74496217.55,15453,0.26166672113618605,497745278.1090142,0.14518299891169031,0.11648372222449574
Calumet Park,030200000,15000,12651711.29,33265842,99887296,57785026.713856295,3553629.7876466596,49092916.23527102,110431572.73677398,11918739.61,732971.68,10125904.902687002,20603029.07,12651711.29,3234,0.20626,106877942.94912732,0.1115172998386878,0.0947427001613122
Chicago,030210000,15000,7366577165.359998,40518891617,121666077734,91998251541.44463,17345101658.3259,12861547755.251606,122204900955.02213,6193000533.699998,1173576631.66,863054183.2729262,8193449069.319997,7366577165.359998,882760,0.06731650254146505,104859799296.69623,0.05905981677665788,0.008256685764807176
Chicago Heights,030220000,15000,65359533.57,146962533,441177222,291064477.99134207,14018478.351601081,163273030.8708617,468355987.2138049,62054518.39,3305015.18,34208346.58716223,93633743.22,65359533.57,14143,0.2131985284437418,454337508.8622038,0.13658242425416947,0.07661610418957232
Chicago Ridge,030230000,15000,37767162.76,126233654,379041703,285322489.171073,16765568.917108063,82712102.8410519,384800160.92923295,35573823.04,2193339.72,10328673.485446475,47378480.94,37767162.76,4680,0.12467935192683226,368034592.0121249,0.09665891145044328,0.028020440476388978
Cicero,020060000,15000,108649705.78,360396204,1082161644,596693356.0100167,159078108.79243183,337351262.43228495,1093122727.2347336,85780636.86,22869068.919999998,48497617.48726528,155572397.88,108649705.78,17296,0.14376,934044618.4423016,0.09183783640127989,0.05192216359872011
Country Club Hills,030240000,15000,48692177.78,103269775,309985717,145547850.72068995,53432561.89063275,124624426.87381501,323604839.4851377,35797238.47,12894939.31,30883612.517468877,76151244.92,48692177.78,6404,0.24594824514925895,270172277.59450495,0.1324978224587765,0.11345042269048244
Countryside,030250000,15000,25928111.77,124446315,373674927,319400794.06627786,8300179.067460317,48098834.774440296,375799807.90817845,25258785.33,669326.4400000001,3784564.8062728695,29541757.14,25928111.77,2731,0.07908178626743999,367499628.84071815,0.06873145806889419,0.010350328198545797
Crestwood,030260000,15000,34769723.35,139843415,419903773,301354469.8322727,16424787.045252886,111637315.0714328,429416571.9489584,32918649.85,1851073.5,12229204.299831606,45987525.64,34769723.35,6202,0.10923564488133128,412991784.9037055,0.07970775945985323,0.02952788542147805
Deer Park,030270000,15000,47709.7,213918,642330,442329.8720563694,0,199999.99473847388,642329.8667948432,47709.7,0,21571.999432491793,69281.7,47709.7,17,0.10786,642329.8667948432,0.0742760106081728,0.033583989391827204
Deerfield,030280000,15000,15897800.65,60140188,180582942,180582918.91742384,0,0,180582918.91742384,15897800.65,0,0,15897800.65,15897800.65,67,0.08803601550637065,180582918.91742384,0.08803601550637065,0
Des Plaines,030290000,15000,200952517.54,831496724,2496735173,1948591557.060478,44995955.72818829,509231617.9060175,2502819130.6946836,196617188.69,4335328.85,51227923.53100464,251571627.13,200952517.54,24162,0.10090220702105691,2457823174.9664955,0.07999647439758567,0.020905732623471243
