year,clean_name,mean_fmv_all,median_fmv_all,min_fmv_all,quant25_all_fmv,quant50_all_fmv,quant75_all_fmv,max_fmv_all,mean_av_c2,muni_PC_total,muni_parcels,muni_PC_residential,muni_PC_industrial,muni_PC_commercial,muni_PC_inTIF,muni_PC_withincents,muni_PC_incents_inTIFs,muni_PC_claimed_exe,muni_fmv_incentive,muni_fmv_taxed,muni_fmv_inTIF,muni_fmv_exempt,muni_fmv_abated,muni_fmv_tif_increment,muni_fmv_abates_inTIF,muni_fmv_incents_inTIF,muni_fmv_untaxable_value,muni_fmv,muni_fmv_c2_res,muni_fmv_residential,muni_fmv_industrial,muni_fmv_indust_incent,muni_fmv_commercial,muni_fmv_commerc_incent,muni_zero_bill,muni_levy,muni_current_rate_avg,muni_min_TC_rate,muni_max_TC_rate,muni_avg_C2_bill_noexe,muni_avg_C2_bill_withexe,muni_final_tax_to_dist,muni_final_tax_to_tif,untaxable_value_av,muni_av,muni_av_taxed,muni_av_taxed_commerc,muni_av_taxed_indust,muni_eav_taxed,muni_c2_taxed,muni_res_taxed,muni_eav_taxed_commerc,muni_eav_taxed_indust,exempt_allexemptions_eav,exempt_GHE_eav,exempt_SR_eav,exempt_FR_eav,exempt_LTHO_eav,exempt_DIS_eav,exempt_VET_eav,total_value_eav,untaxable_value_eav,zero_bills,has_HO_exemp,has_SR_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,muni_range_TC_rate,muni_effective_rate,muni_pct_eav_taxed,pct_fmv_taxed,pct_fmv_w_incentclass,pct_fmv_inTIF,pct_fmv_in_tif_increment,pct_fmv_untaxable_value,pct_fmv_incents_inTIFs
2006,Elmwood Park,152121.95295025047,152068.75,0,122798,152069,177233,2235368.4210526315,24234.700675851313,8206,6662,7738,30,307,84,0,0,5917,0,979800729,10742645,262250899,0,6354121,0,0,44034235,1248312745.9097555,1165386169,1180654490,5321944,0,60460348,0,114,37276616.09133561,0.08,0.08,0.089,4890.507,3846.734,37276616.09133561,449241.0086643888,44034235.12499586,215300575,171278942.80190045,21019778.089211043,1915899.3396376811,463754865.5304256,390680025.44046843,400583243.5295453,56913151.154347815,5187489.052002985,113638130,79938147,5464664,28167382,0,0,67937,582947836.87,119227095.02443877,114,5915,1584,844,0,0,0,2,0,0.008,2.986,0.08,0.785,0,0.009,0.005,0.035,0
2006,Evanston,221066.42563059446,168500,0,103294,168500,272866,22323310.52631579,33807.88204208738,24031,16138,21774,144,722,1255,1,1,14684,1507000,4492687656,320472860,581769223,0,238017868,0,1507000,158735856,5312447274.3288145,4478276575,4759394288,47086086,0,480161955,1507000,1205,175381100.88650414,0.078,0.078,0.098,5012.133,6733.17,175381100.88650414,14028532.863495842,158735855.8187424,987968161,829306009.922549,136696250.795788,15838583.779730603,2245428952.4662933,1643620393.4672408,1818603203.009436,370118768.65467554,42884549.44199858,252045142,204379501,11235037,36389277,0,0,41327,2675022592.7236,429793203.2148269,1205,14683,3075,856,0,0,0,1,0,0.021,3.301,0.078,0.846,0,0.06,0.045,0.03,0
2006,Evergreen Park,108150.0955479214,103625,0,68387,103625,125781,19275205.263157893,16226.439659427444,9021,8888,8146,45,475,277,0,0,6659,0,740833515,39615102,224636757,0,10151772,0,0,39266341,975622011.9377991,821869169,831098144,6037792,0,132456848,0,204,41352431.03005146,0.102,0.102,0.117,3874.46,3137.455,41352431.03005146,921347.5099485387,39266341.05041863,187069551,147803215.8212461,47184428.81414422,2139940.4347312157,400191987.1576058,257828684.16217515,263512600.33121586,127756559.45717686,5794102.721078239,97319132,74330546,5179438,17809148,0,0,0,506509516.2876,106317545.02811347,204,6659,1692,855,0,0,0,0,0,0.015,4.239,0.103,0.759,0,0.041,0.01,0.04,0
2006,Flossmoor,152504.78907988733,143043.75,0,99473,143044,187189,3625997.3684210526,25315.914248366014,4208,3849,3830,1,77,46,0,0,3081,0,552997512,8289387,82374698,0,6407137,0,0,15005664,641740152.4481659,605208575,607838400,344075,0,25797000,0,167,31422982.545762867,0.124,0.116,0.124,7103.28,7375.008,31422982.545762867,611096.9742371346,15005664.475906413,108954165,93953406.69021839,8372295.311285627,123866.90417158033,254388243.9544353,225621536.3729648,227330460.33870494,22668826.784836963,335382.0297349709,35686037,30554441,2508800,2595286,0,0,27510,295004297.154,40629337.134964205,167,3080,732,166,0,0,0,1,0,0.008,4.897,0.124,0.862,0,0.013,0.01,0.023,0
2006,Ford Heights,16980.820122398258,5609.090909090909,0,2323,5609,22331,974962.5,4117.240850059032,1947,1945,848,10,36,0,9,0,336,3468781,26116220,0,6437652,0,0,0,0,1394890,33061656.77830941,21795644,21976619,3647008,3105925,2975262,362856,496,2845157.06,0.214,0.139,0.215,1879.31,1103.878,2845157.06,0,1394890.4973401506,6255055,5143782.545870927,1050769.3383915029,691737.724632227,13927305.62120012,6433363.730479934,6550965.719142698,2845063.0606288332,1872949.0632142175,2788894,2326948,204549,257397,0,0,0,16936186.917999998,3776805.5105981915,496,336,102,74,0,0,0,0,0,0.076,8.606,0.204,0.79,0.105,0,0,0.042,0
2006,Forest Park,141328.45877166415,131300,0,64969,131300,174125,11399684.210526315,20204.500917805424,5703,3671,5030,80,291,97,1,0,3070,2211706,645568039,37937724,136286874,0,24164437,0,0,30137465,805996200.3748007,619141675,672640317,40807340,2211706,89985257,0,277,31653605.188585375,0.09,0.071,0.09,4455.137,3472.18,31653605.188585375,1982163.0314146248,30137465.4469161,160659107,130724395.86315377,27024114.86659588,13819990.54987602,353949374.2390751,207169758.11886734,241934457.4413154,73170493.41279499,37419006.41284431,59044549,45013175,2308647,11711994,0,0,10733,435000598.11319995,81600201.44407003,277,3068,663,390,0,0,0,1,0,0.019,3.927,0.089,0.801,0.003,0.047,0.03,0.037,0
2006,Forestview,198874.4924876758,127593.75,0,47847,127594,143273,4095463.888888889,21640.78066914498,440,440,269,61,32,0,0,0,227,0,75269484,0,12235303,0,0,0,0,1957648,87504776.69457735,36383562,36383562,38776983,0,9715326,0,48,5316584.32,0.092,0.067,0.11,5317.708,3382.945,5316584.32,0,1957648.4709706013,24051267,22093620.499089796,3691824.8365422226,13959713.50384878,59820686.86333552,10461415.802838478,10461415.802838478,9995984.92742172,37797320.28302095,5300529,3480224,280000,1540305,0,0,0,65121210.529199995,5300529,48,227,80,52,0,0,0,0,0,0.043,6.076,0.089,0.86,0,0,0,0.022,0
2006,Frankfort,312137.5,312137.5,312137.5,312138,312138,312138,312137.5,49942,1,1,1,0,0,0,0,0,0,0,115282,0,0,0,0,0,0,31497,312137.5,312138,312138,0,0,0,0,0,3454.99,0.069,0.069,0.069,3454.99,NA,3454.99,0,31496.869526403698,49942,18445.1304735963,0,0,49942.03527030933,49942.03527030933,49942.03527030933,0,0,0,0,0,0,0,0,0,135222.95919999998,85280.92392969065,0,0,0,0,0,0,0,0,0,0,1.107,0.069,0.369,0,0,0,0.101,0
2006,Franklin Park,179185.8853217866,125643.75,0,79688,125644,140939,13124968.75,19008.39765297569,7876,7550,6085,912,336,247,34,1,4793,114139619,1184232996,73510845,189635309,0,37312308,0,12189181,50115342,1411268032.7943914,708237375,726177421,580682241,114139619,89859153,0,406,70181155.97380902,0.086,0.071,0.097,3990.004,3026.712,70181155.97380902,2288522.646190976,50115341.58607155,340978776,300794654.0999559,31234461.462462578,181576675.37310407,814431605.4410405,218489848.36537644,229969304.81307858,84570427.85576367,491637006.2402165,82157971,59126319,3946354,19085298,0,0,0,923234133.8975999,135692298.87844732,406,4792,1241,721,0,0,0,0,0,0.026,4.973,0.086,0.839,0.081,0.052,0.026,0.036,0.009
2006,Glencoe,502084.49152797594,456275,0,292331,456275,659731,6011496.666666667,84970.51839178785,3813,3655,3513,0,60,0,0,0,2592,0,1804415363,0,110032450,0,0,0,0,17605192,1914448166.1961722,1862447550,1867562125,0,0,40736882,0,215,58843520.58,0.073,0.065,0.077,13624.921,16624.591,58843520.58,0,17605192.052001774,315022573,297417324.1259606,14450651.008229522,0,805287146.8034508,759174107.1458813,762497681.0707959,39126582.66988225,0,47667818,41892968,1861125,3913725,0,0,0,852955118.6547999,47667818,215,2592,548,46,0,0,0,0,0,0.012,3.074,0.073,0.943,0,0,0,0.009,0
2006,Glenview,312214.4757648464,252912.5,0,180356,252912,353825,31433675,45659.54894540943,17443,14325,16145,109,459,1261,8,0,12870,32464444,4261673675,732804365,516646751,0,667278015,0,0,231916778,5445957100.766214,4599573544,4662849998,147125488,32464444,589198304,0,566,134238237.41307056,0.062,0.05,0.077,6590.712,6817.665,134238237.41307056,24675512.76692943,231916778.18650648,1030559251,801507153.567584,168746663.5329314,37442577.188520946,2170160768.9995904,1573034084.061976,1595613207.6053226,456898466.18176496,101379521.99563931,223819639,176346694,13954850,33483039,0,0,35056,2790342228.0076,627937868.617785,566,12869,3453,811,0,0,0,1,0,0.027,2.465,0.062,0.783,0.006,0.135,0.123,0.043,0
2006,Glenwood,88391.58114365123,83112.5,0,48956,83112,99450,12356460.52631579,13008.208654416123,3866,3150,3405,33,85,167,8,6,2589,3198669,250491136,39979017,63988907,0,26858161,0,2767344,19651706,341721852.70135564,274310600,278892429,14650344,2801419,40920418,397250,249,14678535.764963,0.115,0.101,0.133,3422.879,3020.766,14678535.764963,2703433.8050370007,19651705.831159152,66752693,47235703.23299245,9098476.040414257,2280628.6108099655,127895390.07365033,90072046.5838715,93049430.19928414,24635033.72702564,6175030.026629061,27738465,21510216,2157279,4053548,0,0,17422,180739591.5668,53208958.70844652,249,2588,620,320,0,0,0,1,0,0.032,4.295,0.115,0.733,0.009,0.117,0.079,0.058,0.008
2006,Golf,343647.82169253513,320937.5,0,252381,320938,396262,5628830,55193.449197860966,205,205,187,0,2,0,0,0,153,0,66606063,0,3841737,0,0,0,0,614678,70447803.4469697,64507344,64507344,0,0,5629523,0,13,2338498.9899999998,0.075,0.075,0.075,7027.083,11379.824,2338498.9899999998,0,614677.943566258,12078438,11463759.474309854,1688856.9229254227,0,31039275.152641356,26281310.061056543,26281310.061056543,4572749.004512874,0,1664302,1447889,122500,93913,0,0,0,32703578.7288,1664302,13,153,35,3,0,0,0,0,0,0,3.319,0.075,0.945,0,0,0,0.009,0
2006,Hanover Park,122449.40569251195,117387.5,0,98922,117388,130075,5962144.736842105,18365.449632952692,5371,5002,4929,1,126,258,0,0,3688,0,527539404,38281646,107950438,0,21395232,0,0,24659923,657675757.9744817,562901031,573783973,526817,0,63929747,0,123,22619020.023903217,0.087,0.083,0.116,3936.727,3351.127,22619020.023903217,1709099.766096782,24659923.03100753,120680581,95895803.92861427,17710615.516778,189653.94475862675,259647478.71711597,196367544.56341165,203028083.41772762,47953262.573228106,513507.0208284578,46765857,40324146,1645000,4775840,0,0,20871,326754741.1156,66769207.59875598,123,3687,473,216,0,0,0,1,0,0.033,3.439,0.087,0.802,0,0.058,0.033,0.037,0
2006,Harvey,39454.07655330909,32775,0,8232,32775,50888,4019250,6867.735577931613,14881,14878,9600,242,899,722,51,20,4662,19109669,460129785,45108624,111399193,3,15210324,0,8569456,23062462,587116113.1897926,409231194,415262494,57974333,11894525,75670933,7215144,1392,36638893.71996414,0.136,0.121,0.151,2234.949,1414.182,36638893.71996414,1522642.8300358579,23062461.730817318,120818941,98884075.30625151,24999293.727413263,17163460.596417457,267738522.29920655,128229268.96958858,132111894.6739184,67688087.69634415,46471785.910859905,48259916,37263040,3329152,7660775,0,0,6946,327129364.6516,62443921.382360965,1392,4659,1127,772,0,0,0,1,1,0.029,6.24,0.137,0.784,0.033,0.077,0.026,0.039,0.015
2006,Harwood Heights,199285.26100884198,173368.75,0,145003,173369,193766,11088987.5,28305.142094455852,2732,2432,2500,61,112,0,0,0,1947,0,445419948,0,98962155,0,0,0,0,15833945,544447333.0761563,430768881,461788206,41765950,0,40373872,0,50,16224837.82,0.066,0.064,0.068,5282.206,3547.899,16224837.82,0,15833944.821982568,106853624,91004026.86491469,15335978.453400759,15035742.658409614,246402503.13944298,143743973.0091627,163858695.03561276,41523695.26042789,40710776.82190987,42871989,25039206,2527000,15305783,0,0,0,289316872.34239995,42871989,50,1947,733,428,0,0,0,0,0,0.004,2.98,0.066,0.818,0,0,0,0.029,0
2006,Hazelcrest,76312.27748935935,72050,0,35756,72050,85866,5845058.333333334,11928.109155588842,6139,5598,5366,29,142,368,18,4,3615,5082344,364920736,33427673,86813775,0,16669417,0,2365719,19362538,468481071.50717705,398175194,406904656,7044344,2365719,48918076,2716625,321,21714835.458743345,0.121,0.11,0.133,2988.161,3020.043,21714835.458743345,1734671.8112566539,19362538.024265166,86765638,67684189.56810686,14137217.012285752,1156627.6636819346,183261711.6746061,134367700.91985258,139552400.793665,38277928.7824649,3131685.0621852055,37612011,31141359,2765375,3689223,0,0,16054,234926641.44879997,52426007.95450036,321,3614,598,314,0,0,0,1,0,0.023,4.635,0.118,0.779,0.011,0.071,0.036,0.041,0.005
2006,Hickory Hills,147241.5588099659,140856.25,0,91852,140856,166838,5820555.263157895,21849.136658465668,4994,4075,4539,30,155,19,0,0,3653,0,580822295,9351758,152876376,0,1608367,0,0,25042423,735324344.6969697,610546812,629990029,18397117,0,76428750,0,144,27590142.119711053,0.089,0.08,0.111,3754.748,3974.97,27590142.119711053,138679.57028894668,25042422.824521273,140092681,115046997.32999098,28654640.725066233,6456142.359273015,311501249.9706836,198265348.1399337,210896162.33188918,77585305.22718933,17480651.05196761,66228492,50607283,3171000,12450209,0,0,0,379314943.07559997,67804864.03967379,144,3653,911,462,0,0,0,0,0,0.031,3.752,0.089,0.79,0,0.013,0.002,0.034,0
2006,Hillside,160577.0389659408,116743.75,0,93502,116744,128211,6484887.5,18560.419156774456,3060,2978,2485,158,186,62,5,0,1845,12974125,396055883,60032800,69987600,0,25313823,0,0,21620134,491365739.23577887,283205888,305882838,90492497,12974125,87681391,0,148,22260191.15493355,0.09,0.08,0.101,4336.637,3097.776,22260191.15493355,2080878.3550664512,21620134.394654218,115676213,95222378.54142424,26679470.206057537,27685458.29751961,257824112.13876027,92427913.37377827,107163938.67426841,72237333.52992138,74961146.88636409,30319748,22542243,1529607,6247898,0,0,0,313204914.3188,58538675.88696575,148,1845,471,257,0,0,0,0,0,0.02,4.53,0.086,0.806,0.026,0.122,0.052,0.044,0
2006,Hinsdale,417942.2184227425,348881.25,0,181503,348881,586597,5193012.5,81810.73164556963,991,986,790,0,7,0,0,0,543,0,390237005,0,23942373,0,0,0,0,3830780,414180738.4569378,403940488,403940488,0,0,5200724,0,127,9610419.88,0.056,0.056,0.06,10065.599,12250.336,9610419.88,0,3830779.6572610433,67715449,63884370.46852471,1976274.4993513392,0,172973321.48057747,164621257.8156069,164621257.8156069,5350960.834443686,0,10372219,8712057,353500,1306662,0,0,0,183346349.7124,10372219,127,543,105,22,0,0,0,0,0,0.004,2.32,0.056,0.942,0,0,0,0.009,0
2006,Hodgkins,527651.9207631624,100092.2697368421,0,6534,100092,171306,40848694.44444445,20658.41176470588,590,564,205,83,81,106,17,0,135,43690531,248550018,68937252,5671086,1946262,57093220,0,0,25469687,311314633.25026584,24144519,34456560,203592292,43690531,62254453,0,134,14981616.39775818,0.075,0.065,0.076,3595.887,3092.44,14981616.39775818,4155289.30224182,25469686.951316696,96836691,75610475.55196355,5369540.042531166,63984875.033082105,204722923.6044965,7171662.546137026,11910354.45940106,14538566.619157383,173245447.6395731,3299957,1999204,80500,377101,0,0,0,262195024.55159998,68961724.38938509,134,135,24,13,0,0,0,0,1,0.011,4.812,0.073,0.798,0.14,0.221,0.183,0.082,0
2006,Hoffman Estates,203325.3157710151,147521.875,0,99675,147522,177600,210128194.7368421,24302.416377171216,17216,14114,16131,26,255,108,2,0,12642,18551331,2697384589,404732642,423888707,0,376700400,0,0,206060283,3500448636.313796,2448468450,2532969192,78050698,18551331,808669065,0,557,116612867.02220531,0.081,0.058,0.083,4001.254,4448.527,116612867.02220531,26922906.787794687,206060282.71950316,761472559,556778980.8977157,187071016.05553788,16716888.481654987,1507534768.678655,876028508.7507786,930939120.6010382,506513483.07197434,45262647.25292904,183635370,160201607,6476550,16929736,0,0,27477,2061763100.7483997,557928821.4913267,557,12641,1671,604,0,0,0,1,0,0.026,3.331,0.077,0.771,0.005,0.116,0.108,0.059,0
2006,Hometown,85210.15302191633,83112.5,0,81331,83112,86081,1168792.105263158,13154.122796352583,1683,1683,1645,0,17,0,0,0,1372,0,96984341,0,46424299,0,0,0,0,7427888,143408687.53588516,135240825,135240825,0,0,8107935,0,72,3768967.31,0.08,0.08,0.08,2935.622,1672.032,3768967.31,0,7427887.7973112725,24730513,17302617.882624157,3078797.5122576966,0,46848568.178993165,38476719.08017402,38476719.08017402,8336152.144188939,0,20111749,14823591,1457197,3830961,0,0,0,66960336.998799995,20111749,72,1372,411,300,0,0,0,0,0,0,2.628,0.08,0.676,0,0,0,0.052,0
2006,Homewood,109352.55417287149,97143.75,0,67819,97144,117994,8334626.315789473,15619.691113141067,8507,7217,7727,20,299,267,11,9,6008,12226694,689218334,95776556,161992367,0,79051353,0,11498331,50911721,930262178.3486178,747939650,757929625,15574241,8788544,148406240,3438150,328,42147952.06787385,0.117,0.104,0.129,3953.108,3864.955,42147952.06787385,7963779.932126148,50911720.81817049,183027402,132254008.97833373,35987319.13628965,920608.27370358,358090954.70973635,250228380.99634913,255400259.99893558,97439265.29341784,2492638.961879813,70180580,56852548,5363164,7964868,0,0,0,495564993.65519994,137848575.28727838,328,6008,1408,623,0,0,0,0,0,0.025,4.531,0.118,0.741,0.013,0.103,0.085,0.055,0.012
2006,Indian Head Park,169515.80950355236,142128.125,0,91144,142128,216944,4079747.3684210526,27436.49952606635,2242,1278,2112,8,10,0,1,0,1569,979988,317755412,0,62285488,0,0,0,0,10053877,380054444.90696436,361818838,363875346,2593352,979988,11116129,0,91,9576906.1,0.065,0.06,0.068,2660.146,4520.828,9576906.1,0,10053876.923126627,63821018,53852266.192227125,4224128.744644974,668997.0483887438,145810395.94207415,129762367.15346843,131094458.6204468,11437250.989000732,1811376.4082173626,26983070,18789207,2292500,5901363,0,0,0,172801788.33679998,27221877.157057654,91,1569,656,244,0,0,0,0,0,0.008,2.52,0.066,0.836,0.003,0,0,0.026,0
2006,Inverness,347990.22286471905,337300,0,221581,337300,453481,7039471.052631578,58572.57946902655,3075,2535,2825,1,38,0,0,0,2334,0,991101238,0,78919906,0,0,0,0,12634960,1070069935.3090112,1034172106,1034172106,123950,0,19715161,0,90,29537806.77,0.068,0.052,0.08,8051.853,10056.783,29537806.77,0,12634960.360584809,176179876,163544874.9283056,7134798.24264145,44622.15712012627,442814103.3558802,413809467.1469635,413809467.1469635,19318179.72177599,120818.95261845388,34189366,29286687,1953000,2949679,0,0,0,477024632.25759995,34210418.67231943,90,2334,559,68,0,0,0,0,0,0.028,2.76,0.067,0.926,0,0,0,0.012,0
2006,Justice,139350.47292080364,116640.625,0,94555,116641,157773,9942079.166666668,20941.501854974704,3346,2656,2999,19,69,504,0,0,2343,0,327081434,62122550,86413034,0,52477363,0,0,22244932,466266682.39300907,388072206,413015823,8756111,0,17778282,0,182,13762826.256576564,0.084,0.081,0.093,4516.093,3488.275,13762826.256576564,1926730.3434234366,22244932.2610209,82442317,60124394.734058015,6706401.376367841,3152199.7058142363,162792811.18193546,108012116.47190517,124011540.75156514,18158252.366653565,8534895.923462626,37435509,29885658,1348350,6180400,0,0,21101,223220817.50919998,60230378.58994018,182,2342,397,258,0,0,0,1,0,0.011,2.952,0.085,0.701,0,0.133,0.113,0.048,0
2006,Kenilworth,661413.1815536817,630265.625,0,365919,630266,959534,2467512.5,113909.99349945829,1010,995,925,0,33,0,0,0,720,0,636847817,0,31179310,0,0,0,0,4988690,668027313.3692185,657118275,659340921,0,0,7894665,0,50,17712849.13,0.063,0.063,0.065,14687.196,19596.266,17712849.13,0,4988689.614418673,108787283,103798564.00106452,2940744.8687890996,0,281044991.8892823,271166692.85799754,272611020.9507401,7962360.806733365,0,13507376,12414007,479500,613869,0,0,0,294552447.4508,13507376,50,720,138,6,0,0,0,0,0,0.002,2.652,0.063,0.953,0,0,0,0.007,0
2006,La Grange,216882.7917283391,212912.5,0,96438,212912,301597,5109200,35745.99578982822,6671,5534,5975,71,277,471,1,0,4326,3559147,1200567243,59409166,201504259,0,44673704,0,0,44396054,1446825103.61975,1326623269,1340016260,25757627,3559147,78708471,0,280,42185830.71756564,0.074,0.067,0.078,4422.418,6685.715,42185830.71756564,2588332.4024343616,44396054.295060895,254928272,210341440.0267142,21216881.752112225,9059195.23664474,569520483.0163314,478896147.61370116,486151259.6235773,57446829.03201906,24528677.02273929,87294869,69523165,3286500,14429329,0,0,55875,690243789.2672,120206756.60930687,280,4325,972,347,0,0,0,1,0,0.011,2.916,0.074,0.83,0.002,0.041,0.031,0.031,0
2006,La Grange Park,198791.35431797136,183768.75,0,154031,183769,231450,15526812.5,32025.969038817006,4705,4512,4362,8,102,0,0,0,3580,0,752321737,0,183323091,0,0,0,0,29331694,935313322.0660553,866302462,891600100,8868903,0,25332929,0,178,26108431.47,0.074,0.07,0.081,4993.415,5085.128,26108431.47,0,29331694.489584874,159561826,130283172.8326787,9626513.259685397,3192805.4487636285,352754718.76176083,296021203.58537936,312460214.80135524,26064747.30192418,8644840.0330724,79418496,58840256,3847200,16587457,0,0,143583,432029600.07759994,79418496,178,3576,958,391,0,0,0,4,0,0.011,2.791,0.074,0.804,0,0,0,0.031,0
2006,Lansing,92596.55784731985,78187.5,0,50600,78188,100609,10086350,13283.792602377807,12379,11322,10683,181,654,969,15,10,8268,9664388,841986250,147715076,195010684,0,109186373,0,2148856,65338263,1146252789.5919724,879885212,904971800,53656903,9451850,163718041,212538,427,48777723.77091379,0.109,0.092,0.121,3534.674,2879.046,48777723.77091379,10079277.07908621,65338262.67805922,230818189,166206372.67404208,40985634.36138561,10660184.15798865,450020374.6522363,283102485.8720264,299380590.76797754,110972703.59688768,28863514.626170065,84492342,61405455,7310278,15760178,0,0,16431,624963328.5364,176909880.0271131,427,8267,2225,1299,0,0,0,1,0,0.029,4.255,0.108,0.735,0.008,0.129,0.095,0.057,0.002
2006,Lemont,193234.5248528671,180000,0,117850,180000,247322,10130313.157894736,32538.701714285715,6403,6284,5283,50,183,273,0,0,4181,0,1043128690,26774728,176747549,0,17280784,0,0,32578611,1237280662.632908,1067676150,1073977238,22400397,0,99414582,0,388,32585063.19967124,0.062,0.059,0.064,4265.228,4614.716,32585063.19967124,717730.7503287607,32578611.11616583,227293338,194704209.2935041,35826560.63661463,7734433.310973085,527181117.0830916,382329113.8772668,385084931.68046343,97003995.57969774,20941751.632790722,76572761,63615244,2814000,10143517,0,0,0,615419441.9688,88209847.4581306,388,4181,809,307,0,0,0,0,0,0.005,2.634,0.062,0.843,0,0.022,0.014,0.026,0
